focalsample_date,individual_id,focal_unit_name,duration,Year,Month,Band,Infant,TakeoverID,Period,Groom.F,Groom.M,Prop.M,Prop.F
7/9/11,379,J,15.18,2011,7,Small,N,MHE2011-03-24,Post,0,0,0,0
8/10/11,379,J,15.38,2011,8,Small,N,MHE2011-03-24,Post,0,0,0,0
8/17/11,379,J,15.35,2011,8,Small,N,MHE2011-03-24,Post,0,2.15,0.14,0
8/19/11,379,J,15.68,2011,8,Small,N,MHE2011-03-24,Post,0,0,0,0
9/11/11,379,J,15.52,2011,9,Small,N,MHE2011-03-24,Post,0,1.78,0.11,0
9/14/11,379,J,15.15,2011,9,Small,N,MHE2011-03-24,Post,0,0,0,0
11/24/14,379,J,15.6,2014,11,Small,N,ERC2014-10-24,Post,0,0,0,0
12/10/14,379,J,15.25,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/11/14,379,J,15.28,2014,12,Small,N,ERC2014-10-24,Post,0,1.57,0.1,0
12/16/14,379,J,15.5,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/19/14,379,J,15.08,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/22/14,379,J,15.45,2014,12,Small,N,ERC2014-10-24,Post,0,12.82,0.83,0
12/29/14,379,J,15.32,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/30/14,379,J,15.37,2014,12,Small,N,ERC2014-10-24,Post,0,1.15,0.07,0
1/2/15,379,J,15.13,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/9/15,379,J,15.18,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/14/15,379,J,15.22,2015,1,Small,N,ERC2014-10-24,Post,0,14.15,0.93,0
1/28/15,379,J,15.42,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/30/15,379,J,15.18,2015,1,Small,N,ERC2014-10-24,Post,0,13.87,0.91,0
2/4/15,379,J,15.15,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/18/15,379,J,15.47,2015,2,Small,N,ERC2014-10-24,Post,0,3.23,0.21,0
2/20/15,379,J,15.15,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/23/15,379,J,15.2,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/26/15,379,J,15.45,2015,2,Small,N,ERC2014-10-24,Post,0,13.23,0.86,0
3/5/15,379,J,15.17,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/25/15,379,J,15,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/27/15,379,J,15.57,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/28/15,379,J,15.35,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/30/15,379,J,15.25,2015,3,Small,N,ERC2014-10-24,Post,3.25,2.17,0.14,0.21
3/31/15,379,J,15.25,2015,3,Small,N,ERC2014-10-24,Post,0,14.45,0.95,0
4/2/15,379,J,15.15,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/6/15,379,J,15.27,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/8/15,379,J,15.25,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/9/15,379,J,15.75,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/18/15,379,J,15.35,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/1/11,384,J,15.52,2011,4,Small,N,MHE2011-03-24,Post,0,0,0,0
4/12/11,384,J,15.23,2011,4,Small,N,MHE2011-03-24,Post,0,0,0,0
4/20/11,384,J,15.17,2011,4,Small,N,MHE2011-03-24,Post,0,8.42,0.55,0
4/29/11,384,J,15.32,2011,4,Small,N,MHE2011-03-24,Post,0,0,0,0
5/6/11,384,J,15.43,2011,5,Small,N,MHE2011-03-24,Post,0,1.63,0.11,0
6/7/11,384,J,15.17,2011,6,Small,N,MHE2011-03-24,Post,0,9.37,0.62,0
6/16/11,384,J,15.68,2011,6,Small,N,MHE2011-03-24,Post,0.13,0,0,0.01
6/22/11,384,J,15.38,2011,6,Small,N,MHE2011-03-24,Post,0,0,0,0
7/2/11,384,J,15.15,2011,7,Small,N,MHE2011-03-24,Post,0.03,1.42,0.09,0
7/9/11,384,J,15.28,2011,7,Small,N,MHE2011-03-24,Post,0,1.67,0.11,0
8/10/11,384,J,15.12,2011,8,Small,N,MHE2011-03-24,Post,0,0,0,0
8/17/11,384,J,15.48,2011,8,Small,N,MHE2011-03-24,Post,0,0,0,0
8/19/11,384,J,15.23,2011,8,Small,N,MHE2011-03-24,Post,0,5.93,0.39,0
8/19/11,384,J,15.22,2011,8,Small,N,MHE2011-03-24,Post,0,0,0,0
9/11/11,384,J,15.37,2011,9,Small,N,MHE2011-03-24,Post,0,0,0,0
9/14/11,384,J,15.63,2011,9,Small,N,MHE2011-03-24,Post,10.22,0,0,0.65
11/24/14,384,J1,15.43,2014,11,Small,N,ERC2014-10-24,Post,0,7.55,0.49,0
12/10/14,384,J1,15.17,2014,12,Small,N,ERC2014-10-24,Post,0,8.95,0.59,0
12/16/14,384,J1,15.07,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/19/14,384,J1,15.43,2014,12,Small,N,ERC2014-10-24,Post,0,0,0,0
12/22/14,384,J1,15.08,2014,12,Small,N,ERC2014-10-24,Post,0,6.58,0.44,0
12/29/14,384,J1,15.22,2014,12,Small,N,ERC2014-10-24,Post,0,5.13,0.34,0
1/2/15,384,J1,15.28,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/9/15,384,J1,15.23,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/14/15,384,J1,15.27,2015,1,Small,N,ERC2014-10-24,Post,5.13,0,0,0.34
1/28/15,384,J1,15.28,2015,1,Small,N,ERC2014-10-24,Post,0,0,0,0
1/30/15,384,J1,15.32,2015,1,Small,N,ERC2014-10-24,Post,6.48,0,0,0.42
2/4/15,384,J1,15.38,2015,2,Small,N,ERC2014-10-24,Post,0,0.03,0,0
2/18/15,384,J1,15.45,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/20/15,384,J1,15.12,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/23/15,384,J1,15.1,2015,2,Small,N,ERC2014-10-24,Post,0,0,0,0
2/26/15,384,J1,15.28,2015,2,Small,N,ERC2014-10-24,Post,0,2.83,0.19,0
3/5/15,384,J1,15.22,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/25/15,384,J1,15.4,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/27/15,384,J1,14.87,2015,3,Small,N,ERC2014-10-24,Post,0,13.1,0.88,0
3/28/15,384,J1,15.47,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
3/30/15,384,J1,15.28,2015,3,Small,N,ERC2014-10-24,Post,0,12.48,0.82,0
3/31/15,384,J1,15.7,2015,3,Small,N,ERC2014-10-24,Post,0,0,0,0
4/2/15,384,J1,15.22,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/6/15,384,J1,15.37,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/8/15,384,J1,15.1,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/8/15,384,J1,16.03,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/18/15,384,J1,15.32,2015,4,Small,N,ERC2014-10-24,Post,0,0,0,0
4/6/09,394,K,16.18,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/9/09,394,K,15.53,2009,4,Small,N,HOU2009-04-04,Post,0.42,0,0,0.03
4/14/09,394,K,18.55,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/23/09,394,K,15.72,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/28/09,394,K,15.63,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/30/09,394,K,15.82,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
5/12/09,394,K,15.55,2009,5,Small,N,HOU2009-04-04,Post,0.32,0,0,0.02
5/31/09,394,K,16.28,2009,5,Small,N,HOU2009-04-04,Post,0,0,0,0
7/21/09,394,K,15.52,2009,7,Small,N,HOU2009-04-04,Post,0,0,0,0
7/31/09,394,K,15.68,2009,7,Small,N,HOU2009-04-04,Post,0,13.42,0.86,0
9/13/11,394,K,15.12,2011,9,Small,N,HOO2011-08-17,Post,0,0,0,0
9/27/11,394,K,15.12,2011,9,Small,N,HOO2011-08-17,Post,0,0,0,0
9/30/11,394,K,15.33,2011,9,Small,N,HOO2011-08-17,Post,0,0,0,0
3/24/14,394,K,14.97,2014,3,Small,N,LEN2014-03-24,Post,6.33,6.42,0.43,0.42
4/3/14,394,K,15.38,2014,4,Small,N,LEN2014-03-24,Post,0.32,0,0,0.02
5/17/14,394,K,15,2014,5,Small,N,LEN2014-03-24,Post,0,0,0,0
5/29/14,394,K,12.43,2014,5,Small,N,LEN2014-03-24,Post,0,0.95,0.08,0
6/5/14,394,K,15.32,2014,6,Small,N,LEN2014-03-24,Post,0,0,0,0
6/29/14,394,K,15.17,2014,6,Small,N,LEN2014-03-24,Post,0,0,0,0
7/12/14,394,K,14.85,2014,7,Small,N,LEN2014-03-24,Post,0,0,0,0
7/23/14,394,K,14.77,2014,7,Small,N,LEN2014-03-24,Post,0,0,0,0
7/30/14,394,K,14.8,2014,7,Small,N,LEN2014-03-24,Post,0,0,0,0
8/12/14,394,K,14.88,2014,8,Small,N,LEN2014-03-24,Post,0,0,0,0
8/25/14,394,K,15.28,2014,8,Small,N,LEN2014-03-24,Post,0,0,0,0
9/17/14,394,K,14.45,2014,9,Small,N,LEN2014-03-24,Post,0,0,0,0
4/6/09,400,K,15.73,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/9/09,400,K,16.08,2009,4,Small,N,HOU2009-04-04,Post,0.58,0,0,0.04
4/14/09,400,K,15.65,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/16/09,400,K,16.03,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/23/09,400,K,16.42,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/28/09,400,K,16.7,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
5/12/09,400,K,15.52,2009,5,Small,N,HOU2009-04-04,Post,1.18,8.62,0.56,0.08
5/31/09,400,K,15.45,2009,5,Small,N,HOU2009-04-04,Post,0,0,0,0
7/21/09,400,K,16.3,2009,7,Small,N,HOU2009-04-04,Post,9.47,3.32,0.2,0.58
7/31/09,400,K,15.68,2009,7,Small,N,HOU2009-04-04,Post,3.92,0,0,0.25
8/18/11,400,K,15.4,2011,8,Small,N,HOO2011-08-17,Post,0,2.02,0.13,0
8/24/11,400,K,15.42,2011,8,Small,N,HOO2011-08-17,Post,0,0,0,0
8/24/11,400,K,15.45,2011,8,Small,N,HOO2011-08-17,Post,0,0,0,0
4/6/09,401,K,15.8,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/9/09,401,K,15.4,2009,4,Small,N,HOU2009-04-04,Post,5.83,0,0,0.38
4/14/09,401,K,15.6,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/16/09,401,K,15.25,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/23/09,401,K,15.67,2009,4,Small,N,HOU2009-04-04,Post,0,2.55,0.16,0
4/28/09,401,K,15.57,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
4/30/09,401,K,15.53,2009,4,Small,N,HOU2009-04-04,Post,0,0,0,0
5/12/09,401,K,15.38,2009,5,Small,N,HOU2009-04-04,Post,0.2,0,0,0.01
5/31/09,401,K,15.62,2009,5,Small,N,HOU2009-04-04,Post,3.02,0,0,0.19
7/21/09,401,K,15.3,2009,7,Small,N,HOU2009-04-04,Post,7.92,3.32,0.22,0.52
7/31/09,401,K,16.08,2009,7,Small,N,HOU2009-04-04,Post,0,0,0,0
6/29/14,415,K,15.17,2014,6,Small,N,LEN2014-03-24,Post,0,0,0,0
7/12/14,415,K,15,2014,7,Small,N,LEN2014-03-24,Post,4.93,2.45,0.16,0.33
7/24/14,415,K,15.43,2014,7,Small,N,LEN2014-03-24,Post,0,0,0,0
7/30/14,415,K,15.47,2014,7,Small,N,LEN2014-03-24,Post,0,0,0,0
8/12/14,415,K,15.25,2014,8,Small,N,LEN2014-03-24,Post,0,0,0,0
8/25/14,415,K,15.33,2014,8,Small,N,LEN2014-03-24,Post,0,0,0,0
9/17/14,415,K,15.18,2014,9,Small,N,LEN2014-03-24,Post,0,0,0,0
11/23/11,422,L,15.37,2011,11,Other,N,ELR2011-10-30,Post,4.67,0,0,0.3
1/12/12,422,L,15.5,2012,1,Other,N,ELR2011-10-30,Post,0,0,0,0
1/12/12,422,L,15.5,2012,1,Other,N,ELR2011-10-30,Post,0,0,0,0
2/21/12,422,L,15.32,2012,2,Other,N,ELR2011-10-30,Post,0,0,0,0
4/2/12,422,L,13.2,2012,4,Other,N,ELR2011-10-30,Post,1.75,8.1,0.61,0.13
11/23/11,433,L,15.52,2011,11,Other,N,ELR2011-10-30,Post,0,0,0,0
12/9/11,433,L,15.25,2011,12,Other,N,ELR2011-10-30,Post,0,0,0,0
1/12/12,433,L,15.15,2012,1,Other,N,ELR2011-10-30,Post,13.83,0.42,0.03,0.91
1/12/12,433,L,15.15,2012,1,Other,N,ELR2011-10-30,Post,13.83,0.42,0.03,0.91
2/20/12,433,L,15.37,2012,2,Other,N,ELR2011-10-30,Post,0,3.65,0.24,0
3/5/12,433,L,15.42,2012,3,Other,N,ELR2011-10-30,Post,0,0,0,0
3/31/12,433,L,15.23,2012,3,Other,N,ELR2011-10-30,Post,2.33,0,0,0.15
4/11/12,433,L,15.57,2012,4,Other,N,ELR2011-10-30,Post,0,0,0,0
11/23/11,436,L,15.35,2011,11,Other,N,ELR2011-10-30,Post,0.4,5.03,0.33,0.03
1/12/12,436,L,15.43,2012,1,Other,N,ELR2011-10-30,Post,0,0,0,0
1/12/12,436,L,15.43,2012,1,Other,N,ELR2011-10-30,Post,0,0,0,0
2/21/12,436,L,15.25,2012,2,Other,N,ELR2011-10-30,Post,2.45,2,0.13,0.16
4/2/12,436,L,15.27,2012,4,Other,N,ELR2011-10-30,Post,0,0,0,0
11/23/11,437,L,15.48,2011,11,Other,N,ELR2011-10-30,Post,0,0,0,0
1/12/12,437,L,15.28,2012,1,Other,N,ELR2011-10-30,Post,4.55,0,0,0.3
1/12/12,437,L,15.28,2012,1,Other,N,ELR2011-10-30,Post,4.55,0,0,0.3
2/20/12,437,L,15.22,2012,2,Other,N,ELR2011-10-30,Post,0,0,0,0
3/5/12,437,L,15.4,2012,3,Other,N,ELR2011-10-30,Post,0,0,0,0
3/31/12,437,L,15.3,2012,3,Other,N,ELR2011-10-30,Post,4.05,0,0,0.26
4/11/12,437,L,15.4,2012,4,Other,N,ELR2011-10-30,Post,0,0,0,0
11/23/11,442,L,15.4,2011,11,Other,N,ELR2011-10-30,Post,0,0,0,0
11/23/11,444,L,15.42,2011,11,Other,N,ELR2011-10-30,Post,0,0,0,0
12/9/11,444,L,15.93,2011,12,Other,N,ELR2011-10-30,Post,0,0,0,0
1/12/12,451,L,15.18,2012,1,Other,N,ELR2011-10-30,Post,5.62,0,0,0.37
1/12/12,451,L,15.18,2012,1,Other,N,ELR2011-10-30,Post,5.62,0,0,0.37
2/20/12,451,L,15.43,2012,2,Other,N,ELR2011-10-30,Post,0,0,0,0
3/5/12,451,L,15.15,2012,3,Other,N,ELR2011-10-30,Post,0,0,0,0
3/31/12,451,L,15.23,2012,3,Other,N,ELR2011-10-30,Post,0,3.72,0.24,0
4/11/12,451,L,15.78,2012,4,Other,N,ELR2011-10-30,Post,0,0,0,0
8/16/11,458,M,15.55,2011,8,Mid,N,OSC2011-08-15,Post,5.27,0.58,0.04,0.34
9/26/11,458,M,15.78,2011,9,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/1/11,458,M,15.55,2011,10,Mid,N,OSC2011-08-15,Post,0.83,0,0,0.05
10/25/11,458,M,15.23,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/26/11,458,M2,15.3,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/2/11,458,M2,15.32,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/4/11,458,M2,15.4,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/8/11,458,M2,15.12,2011,11,Mid,N,OSC2011-08-15,Post,0,1.37,0.09,0
11/14/11,458,M2,15.47,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/18/11,458,M2,15.42,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/19/11,458,M2,15.58,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/26/11,458,M2,15.3,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/28/11,458,M2,15.32,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/1/11,458,M2,15.33,2011,12,Mid,N,OSC2011-08-15,Post,6.25,0.27,0.02,0.41
12/2/11,458,M2,15.3,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/17/11,458,M2,15.43,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/23/12,458,M2,15.17,2012,1,Mid,N,OSC2011-08-15,Post,5.48,0,0,0.36
1/23/12,458,M2,15.17,2012,1,Mid,N,OSC2011-08-15,Post,5.48,0,0,0.36
2/1/12,458,M2,15.13,2012,2,Mid,N,OSC2011-08-15,Post,0,7.52,0.5,0
2/1/12,458,M2,15.47,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/1/12,458,M2,15.13,2012,2,Mid,N,OSC2011-08-15,Post,0,7.52,0.5,0
2/1/12,458,M2,15.47,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
6/4/13,458,M3,15.13,2013,6,Mid,N,OSC2013-02-25,Post,0,7.45,0.49,0
6/10/13,458,M3,15.72,2013,6,Mid,N,OSC2013-02-25,Post,0,3.03,0.19,0
6/11/13,458,M3,15.15,2013,6,Mid,N,OSC2013-02-25,Post,10.45,0,0,0.69
8/3/13,458,M3,15.82,2013,8,Mid,N,OSC2013-02-25,Post,0,1.2,0.08,0
2/26/10,468,M,15.48,2010,2,Mid,N,QUI2010-01-31,Post,2.57,0,0,0.17
5/24/10,468,M,15.33,2010,5,Mid,N,QUI2010-01-31,Post,0.32,0,0,0.02
6/11/10,468,M,15.62,2010,6,Mid,N,QUI2010-01-31,Post,0,0,0,0
7/30/10,468,M,15.35,2010,7,Mid,N,QUI2010-01-31,Post,0,14.93,0.97,0
8/16/11,468,M,15.33,2011,8,Mid,N,OSC2011-08-15,Post,0,0,0,0
8/30/11,468,M,15.75,2011,8,Mid,N,OSC2011-08-15,Post,1.03,0,0,0.07
10/12/11,468,M,15.52,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/25/11,468,M,15.28,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/26/11,468,M,15.28,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/2/11,468,M,15.33,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/4/11,468,M,24.63,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/4/11,468,M,15.3,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/14/11,468,M,15.22,2011,11,Mid,N,OSC2011-08-15,Post,1.25,0,0,0.08
11/18/11,468,M,15.45,2011,11,Mid,N,OSC2011-08-15,Post,12.72,0,0,0.82
11/19/11,468,M,15.37,2011,11,Mid,N,OSC2011-08-15,Post,6.98,0,0,0.45
5/24/10,474,M,15.73,2010,5,Mid,N,QUI2010-01-31,Post,8.07,5.1,0.32,0.51
6/11/10,474,M,15.5,2010,6,Mid,N,QUI2010-01-31,Post,0,0,0,0
10/25/11,474,M,15.33,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/26/11,474,M1,15.37,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/1/11,474,M1,15.27,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/4/11,474,M1,15.43,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/11/11,474,M1,15.4,2011,11,Mid,N,OSC2011-08-15,Post,0,0.95,0.06,0
11/15/11,474,M1,15.5,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/19/11,474,M1,15.33,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/28/11,474,M1,15.17,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/2/11,474,M1,15.33,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/7/11,474,M1,15.27,2011,12,Mid,N,OSC2011-08-15,Post,5.85,0,0,0.38
12/17/11,474,M1,15.42,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,474,M1,15.42,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,474,M1,15.42,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,474,M1,15.33,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,474,M1,15.33,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/11/12,474,M1,15.38,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/26/10,481,M,15.4,2010,2,Mid,N,QUI2010-01-31,Post,0,6.92,0.45,0
5/24/10,481,M,15.32,2010,5,Mid,N,QUI2010-01-31,Post,0.95,0,0,0.06
6/11/10,481,M,15.3,2010,6,Mid,N,QUI2010-01-31,Post,0,0,0,0
7/30/10,481,M,15.78,2010,7,Mid,N,QUI2010-01-31,Post,0,0,0,0
10/25/11,481,M,5.28,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/26/11,481,M1,15.5,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/1/11,481,M1,15.33,2011,11,Mid,N,OSC2011-08-15,Post,0,0.18,0.01,0
11/4/11,481,M1,15.35,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/11/11,481,M1,15.37,2011,11,Mid,N,OSC2011-08-15,Post,3.42,0,0,0.22
11/15/11,481,M1,15.62,2011,11,Mid,N,OSC2011-08-15,Post,0,0.08,0.01,0
11/19/11,481,M1,15.37,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/28/11,481,M1,15.22,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/2/11,481,M1,15.53,2011,12,Mid,N,OSC2011-08-15,Post,5.32,0,0,0.34
12/7/11,481,M1,15.3,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/15/11,481,M1,15.15,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/17/11,481,M1,15.32,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,481,M1,15.5,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,481,M1,15.5,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,481,M1,15.8,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,481,M1,15.8,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/11/12,481,M1,15.53,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
5/24/10,491,M,15.43,2010,5,Mid,N,QUI2010-01-31,Post,4.53,2.15,0.14,0.29
6/11/10,491,M,15.55,2010,6,Mid,N,QUI2010-01-31,Post,4.95,0,0,0.32
7/30/10,491,M,15.73,2010,7,Mid,N,QUI2010-01-31,Post,0,0,0,0
10/12/11,491,M,5.43,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
10/26/11,491,M1,10.47,2011,10,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/1/11,491,M1,15.32,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/4/11,491,M1,15.38,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/14/11,491,M1,15.3,2011,11,Mid,N,OSC2011-08-15,Post,4.7,0,0,0.31
11/18/11,491,M1,15.53,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/19/11,491,M1,15.22,2011,11,Mid,N,OSC2011-08-15,Post,10.77,0,0,0.71
11/26/11,491,M1,15.37,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
11/28/11,491,M1,15.15,2011,11,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/2/11,491,M1,15.25,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
12/17/11,491,M1,15.57,2011,12,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,491,M1,15.22,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
1/10/12,491,M1,15.22,2012,1,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,491,M1,15.13,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
2/2/12,491,M1,15.13,2012,2,Mid,N,OSC2011-08-15,Post,0,0,0,0
5/24/10,494,M,15.47,2010,5,Mid,N,QUI2010-01-31,Post,4.2,0,0,0.27
6/11/10,494,M,15.43,2010,6,Mid,N,QUI2010-01-31,Post,0,0,0,0
7/30/10,494,M,15.73,2010,7,Mid,N,QUI2010-01-31,Post,14.83,0,0,0.94
8/15/11,494,M,15.42,2011,8,Mid,N,OSC2011-08-15,Post,8.03,0,0,0.52
10/25/11,502,M1,20.8,2011,10,Mid,N,QUI2011-10-25,Post,0.3,0,0,0.01
10/26/11,502,M1,15.5,2011,10,Mid,N,QUI2011-10-25,Post,0,0,0,0
11/4/11,502,M1,15.33,2011,11,Mid,N,QUI2011-10-25,Post,5.8,0,0,0.38
11/11/11,502,M1,15.25,2011,11,Mid,N,QUI2011-10-25,Post,5.2,0,0,0.34
11/15/11,502,M1,15.28,2011,11,Mid,N,QUI2011-10-25,Post,5.93,0,0,0.39
11/18/11,502,M1,15.25,2011,11,Mid,N,QUI2011-10-25,Post,0,0,0,0
11/28/11,502,M1,15.38,2011,11,Mid,N,QUI2011-10-25,Post,1.47,0,0,0.1
12/2/11,502,M1,15.37,2011,12,Mid,N,QUI2011-10-25,Post,8.22,0,0,0.53
12/7/11,502,M1,15.48,2011,12,Mid,N,QUI2011-10-25,Post,2.5,0,0,0.16
12/17/11,502,M1,15.35,2011,12,Mid,N,QUI2011-10-25,Post,0,0,0,0
1/10/12,502,M1,15.4,2012,1,Mid,N,QUI2011-10-25,Post,1.68,0,0,0.11
1/10/12,502,M1,15.57,2012,1,Mid,N,QUI2011-10-25,Post,0,0,0,0
1/10/12,502,M1,15.4,2012,1,Mid,N,QUI2011-10-25,Post,1.68,0,0,0.11
1/10/12,502,M1,15.57,2012,1,Mid,N,QUI2011-10-25,Post,0,0,0,0
1/23/12,502,M1,15.37,2012,1,Mid,N,QUI2011-10-25,Post,0,0,0,0
1/23/12,502,M1,15.37,2012,1,Mid,N,QUI2011-10-25,Post,0,0,0,0
2/2/12,502,M1,15.38,2012,2,Mid,N,QUI2011-10-25,Post,0,0,0,0
2/2/12,502,M1,15.38,2012,2,Mid,N,QUI2011-10-25,Post,0,0,0,0
2/11/12,502,M1,15.47,2012,2,Mid,N,QUI2011-10-25,Post,2.57,0,0,0.17
3/2/12,502,M1,17.28,2012,3,Mid,N,QUI2011-10-25,Post,0.97,0,0,0.06
3/29/12,502,M1,15.17,2012,3,Mid,N,QUI2011-10-25,Post,0,0,0,0
4/19/12,502,M1,15.23,2012,4,Mid,N,QUI2011-10-25,Post,11.05,0,0,0.73
5/24/10,506,M1,15.5,2010,5,Mid,N,QUI2010-01-31,Post,6.73,0,0,0.43
